J1	J2	J3	J4	J5	J6	J7	J8	J9	J10	J11	J12	J13	J14	J15	J16	J17	J18	J19	J20	J21	J22	J23	J24	J25	J26	J27	J28	J29	J30	J31	J32
0.073448584	-0.468130792	0.246993434	-0.154826984	0.184222906	0.353375984	0.198808795	-0.097882738	0.288376948	-0.270796308	-0.099340798	-0.028731742	0.086615623	0.205483128	0.086337491	-0.166078323	0.251450775	-0.453631211	0.119277591	-0.270339934	-0.108222298	0.046699855	-0.179590228	-0.189789731	-0.152337494	-0.057921704	0.052598592	0.318576691	0.020673132	0.115142209	0.207869877	0.257215395
0.057489705	-0.518141692	0.20611313	-0.073879569	0.138918285	0.253743701	0.171974764	-0.014350674	0.19853511	-0.248324998	-0.002606759	0.000155206	0.020407737	0.144545863	0.069260968	-0.180560613	0.160842769	-0.532808381	0.109575855	-0.234936141	-0.016438306	0.219021397	-0.227862963	-0.108027989	-0.132321478	-0.100798679	-0.014376935	0.11549808	0.026592766	0.095396421	0.246848893	0.184862887
0.063192359	-0.110475267	0.282398342	-0.232161337	0.198335605	0.110588894	0.174330283	-0.043551346	0.088566871	-0.02995077	-0.110353651	0.010556044	0.029345765	0.221640417	-0.250768514	-0.02140508	0.076383384	-0.120492685	0.114771917	-0.012910965	-0.214554939	-0.033286247	-0.038843093	-0.091387007	0.037861506	-0.0016749	0.019897485	0.071062445	-0.001710062	0.091047227	0.146095429	0.313099725
0.003334226	0.000467825	0.104344135	-0.003802037	0.188409993	0.100719632	0.074123396	0.074791146	0.08208396	-0.041980811	-0.636615322	0.124791551	0.043936823	0.177293645	0.199425624	-0.007164203	0.072836764	0.012953893	0.097456352	-0.054138187	0.056860884	-0.153235578	-8.6433E-05	0.13774318	-0.033268609	0.02118757	0.029205666	0.252949544	0.023344805	0.166364274	-0.057564403	0.151633947
0.031566044	-0.039590564	0.189368861	-0.064109338	0.076064854	0.094536798	0.090527177	0.064871389	0.084362385	0.016210963	-0.17030514	0.086083093	0.047345019	0.099218131	0.027238658	0.017686063	0.070839506	-0.049895257	0.089451409	0.022937184	-0.134586071	0.07058069	-0.003742068	0.081293919	0.03365337	0.026846019	0.031942629	0.161817415	-0.027169292	0.024370862	0.062109441	0.1733385
0.046495228	0.146156783	0.164957301	-0.100527018	0.049124316	0.000492248	-0.016549668	-0.001996995	-0.012516705	-0.050346241	-0.172074979	-0.000565425	-0.011713657	0.066985414	0.166361093	-0.028628208	0.006629904	0.165571536	-0.011349324	-0.05877403	-0.105586502	0.137352421	0.058490134	0.010337568	-0.060425195	-0.009995635	0.020344331	0.151502158	-0.001440863	0.011941521	-0.008220483	0.142322011
0.081224391	-0.133045438	0.28399526	-0.14602591	0.12117571	0.201216129	0.147507098	0.002905764	0.161433198	0.045311019	-0.059027382	0.053071631	0.065389567	0.161898202	0.17348795	0.015907707	0.145636624	-0.124770535	0.112972422	0.074950832	-0.228741753	0.014391883	-0.045742089	-0.003088118	0.097803392	0.019040128	0.048321532	0.170751666	-0.01379214	0.025536003	0.089433133	0.2704318
0.068795405	-0.02990413	0.297537777	-0.211965972	0.191151507	0.003292663	0.131117158	-0.108102065	-0.003151677	-0.189132187	0.05746303	-0.075798601	-0.023924177	0.229907614	0.066767568	-0.105087114	-0.00342874	-0.039733781	0.055888406	-0.2033503	-0.284753745	-0.066511174	-0.021025164	-0.208691367	-0.125035494	-0.045980416	-0.013264839	0.127682455	-0.02186143	0.079372783	0.195284983	0.330700375
0.075920274	-0.139989476	0.311131125	-0.289806931	0.115246023	0.124495549	0.210620258	0.002604454	0.109859712	-0.007109131	-0.252280258	0.062331209	0.058974335	0.162239288	0.044517537	0.013882439	0.070206001	-0.134548159	0.156126059	-0.001877961	-0.334435437	0.105928251	-0.086751692	-0.029424918	0.056339342	0.032564965	-0.013324857	0.317984509	-0.032459151	-0.002373061	0.131859836	0.303362656
0.073596671	0.081009427	0.252206234	-0.129948978	0.186097482	-0.030586606	0.04585556	-0.076213614	-0.038975394	-0.158618034	-0.148200687	-0.030514904	-0.036837544	0.201433388	0.285632965	-0.08938601	-0.026613178	0.092764623	0.01890827	-0.179636823	-0.093167592	0.18320592	0.015401952	-0.084073127	-0.135621635	-0.041665919	-0.014803221	0.321710246	0.030907448	0.120619439	0.015599002	0.258340673
0.018354673	0.148368515	0.10164985	-0.001523071	0.11981591	-0.12473101	0.159860757	-0.155988963	-0.097950626	-0.209132364	-0.105058424	-0.05955995	-0.031907514	0.109929708	0.034571696	-0.080650873	-0.100745585	0.157844903	0.082137444	-0.253608656	0.054871837	0.023243113	0.029714816	-0.214220502	-0.157034576	-0.010789666	-0.047016336	0.122090092	0.019902304	0.094887787	0.100678811	0.102121324
0.056562994	-0.103708931	0.203510218	0.023793355	0.139465025	0.146469704	0.15205494	0.027557448	0.108507098	-0.074777178	-0.063211835	0.0707345	0.023440687	0.164517612	0.186566974	-0.054542843	0.101240261	-0.092895909	0.125026949	-0.058199197	-0.090768981	-0.166975603	-0.047933153	0.01016264	-0.007256573	-0.02222576	0.023065666	0.109699035	-0.004420593	0.077006596	0.115891781	0.211021992
0.067872672	0.020806137	0.230600929	-0.092572739	0.175415512	0.056951534	0.160321159	-0.07727387	0.043051408	-0.114639442	-0.153507464	0.008126009	0.01835206	0.189877368	0.104723725	-0.04840263	0.039180875	0.028680637	0.10757713	-0.126296853	-0.056564848	0.062468025	0.005524434	-0.10171733	-0.058035491	0.000329097	0.015102378	0.104785085	0.026166575	0.113014778	0.072939098	0.227040254
0.04276233	-0.297983669	0.229544472	-0.15062456	0.122867243	0.265419737	0.138638571	-0.044836349	0.221646579	0.005798322	-0.183943761	-0.011436704	0.094084225	0.1490075	0.077645433	9.01186E-05	0.185467578	-0.299695965	0.079816934	0.021911436	-0.206127953	0.014916943	-0.11508995	-0.086403619	0.054691533	0.020563614	0.042019805	0.135793619	-0.024935878	0.040109255	0.140426278	0.24647392
0.031629508	-0.122210778	0.19657343	-0.134929887	0.096505939	0.058534767	0.181791447	0.013570283	0.050345339	-0.046346139	-0.023259029	0.075208909	0.013335598	0.123384259	0.005949769	-0.027592659	0.030342649	-0.143388523	0.146075058	-0.032855678	-0.20004883	-0.095089273	-0.05811951	-0.003372295	0.021839679	-0.006706484	-0.012225824	-0.024037185	-0.03549678	0.018395583	0.117435685	0.209831981
0.079970646	-0.201104281	0.3071216	-0.216645157	0.157808958	0.190789263	0.08579787	-0.008219909	0.136550605	-0.037792621	0.17572521	0.012330747	0.016295915	0.195587744	-0.012236002	-0.058137031	0.132289319	-0.19200965	0.058857514	-0.008429955	-0.274920999	0.078723954	-0.083881254	-0.02887168	0.017980595	-0.044686536	0.026668566	0.109640826	-0.011120144	0.049030124	0.086845909	0.321751167
0.037158801	-0.253654165	0.1906411	-0.159819405	0.04479078	0.245110173	0.128643945	0.048767773	0.189451647	-0.120978281	-0.106971102	0.103906629	0.046727002	0.060821109	0.204682984	-0.091549127	0.180292364	-0.253178743	0.124876668	-0.105536594	-0.181990762	0.18250437	-0.083848853	0.068125541	-0.053149922	-0.040608527	0.056428556	0.171165019	-0.016976773	-0.017816522	0.045326084	0.181765743
0.03320444	0.013902872	0.220252357	-0.240602678	0.182432633	0.003302866	0.094461	-0.084005468	0.004363201	-0.073465685	-0.130236839	-0.038103467	0.000824684	0.190500732	0.094311506	-0.032318563	-0.005313535	0.014561873	0.045556088	-0.081319654	-0.157004611	0.039687458	-0.011305995	-0.120416165	-0.04153043	-0.004646489	-0.014234075	0.198282636	0.004926803	0.104333453	0.071574696	0.263400216
0.057670033	-0.017775315	0.16843598	-0.124976343	0.080072196	3.60407E-05	0.063094114	-0.055385118	-0.00369508	-0.026444304	-0.128609642	-0.023878676	-0.00571881	0.092309081	0.180860415	-0.011962426	-0.020373056	-0.012003896	0.028825544	-0.031288083	-0.067005154	0.104729763	-0.045273242	-0.066198188	-0.008615798	-0.003422001	-0.041754521	0.342005287	0.019119508	0.037178816	0.036196302	0.14761081
0.039145703	0.064511977	0.191660709	-0.184354418	0.046419639	-0.002403682	0.092930842	-0.029862966	-0.013998456	-0.156867137	-0.018233195	0.007522294	-0.026067221	0.063311396	0.137841324	-0.087117904	-0.000716644	0.07142775	0.063967598	-0.169870193	-0.201655874	0.092384015	0.022122694	-0.056695723	-0.114319942	-0.037896158	0.00414902	0.322798592	-0.019325395	-0.030740048	0.084892024	0.18360502
0.029049422	0.024780549	0.156153639	-0.173744208	0.096597274	0.007768407	0.159485543	-0.086376937	-0.002365256	-0.148036562	-0.00280645	-0.010124994	-0.014355671	0.098473115	0.048840661	-0.076425206	-0.003358201	0.032707288	0.100155037	-0.158341618	-0.104622549	0.039715007	-0.009189487	-0.129672455	-0.081744971	-0.025313781	-0.014533372	0.185115286	0.007174854	0.03889108	0.106537602	0.170323684
0.072419013	-0.184162469	0.287422721	-0.06418703	0.176893819	0.067234884	0.274623945	0.014132079	0.065623702	-0.105604427	0.02025752	0.150174185	0.031395749	0.205791295	0.165348733	-0.038664886	0.02616249	-0.207857068	0.237471637	-0.108135215	-0.204623896	-0.105915352	-0.097649694	0.036982727	-0.007071216	0.007367493	-0.033261164	-0.035645733	-0.005739395	0.092658636	0.053832421	0.298177522
0.102028981	-0.097186666	0.276629965	-0.168719441	0.099772211	0.093848554	0.220756419	0.094823346	0.06580301	-0.132560672	-0.352937839	0.219886947	0.008819318	0.137844383	0.23554657	-0.073342029	0.055610803	-0.095481307	0.233056806	-0.130051329	-0.200248788	0.145997399	-0.053438947	0.169501078	-0.045046724	-0.022877156	-0.002331753	0.322870877	0.010007873	0.01121122	-0.056065795	0.247673272
0.065788877	-0.122514571	0.241873086	-0.074400051	0.087718063	0.106756834	0.113462676	-0.015033041	0.07409379	-0.112722602	-0.098459562	0.039567115	0.00183168	0.124164909	0.077861533	-0.078860162	0.06681459	-0.120678018	0.089011922	-0.107232723	-0.175328362	0.130484739	-0.063552587	-0.015899909	-0.056639843	-0.039822995	7.14758E-06	0.161882676	-0.021002008	0.017717104	0.057120301	0.222264505
0.022524297	-0.177050933	0.144135898	-0.163194799	0.083037474	0.206650786	0.24591619	0.034095439	0.153292036	-0.175179055	-0.043006858	0.156278579	0.032507894	0.08055353	0.27822118	-0.110951478	0.148943824	-0.166212536	0.22347066	-0.16162139	-0.097652428	0.068519528	-0.063207725	0.055720396	-0.059512325	-0.040489786	0.044743677	0.216097188	0.002784768	0.030590834	0.059033281	0.145797216
0.116701131	-0.178602284	0.349901616	-0.191567609	0.20820849	0.180639054	0.236539621	0.104856839	0.142475247	-0.165356124	0.049132356	0.236616726	0.036701247	0.253312259	0.210794613	-0.097831521	0.133902268	-0.188454237	0.252615139	-0.15548262	-0.243110775	0.013473046	-0.052009815	0.171039345	-0.062545129	-0.031222872	0.04692843	0.181362437	0.012814376	0.097341559	-0.030124684	0.346043784
0.096417156	-0.151316963	0.356516622	-0.144025208	0.182835928	0.144102974	0.209689902	0.026310245	0.114912041	-0.094639306	-0.31296986	0.094165839	0.031265831	0.230511043	0.083110856	-0.059948655	0.099388402	-0.155833073	0.17253441	-0.077924752	-0.315800673	-0.035878671	-0.061127858	0.001420536	-0.00602438	-0.018518034	0.020532674	0.130102475	-0.019950465	0.058847112	0.15027402	0.365073612
0.081568243	0.039026151	0.221964202	-0.085249442	0.13585496	-0.05805709	0.072362749	-0.109388092	-0.060895216	-0.270551388	-0.182669808	-0.036883835	-0.054649717	0.145540213	0.290546278	-0.144823038	-0.049711087	0.037806709	0.035110614	-0.312718976	-0.034562337	0.256110837	-0.003176157	-0.120469069	-0.230897609	-0.065843289	-0.030986098	0.337449277	0.042181417	0.097901735	0.016139358	0.188432467
0.055024164	-0.049958348	0.263603085	-0.166447353	0.109360715	-0.003209161	0.18036361	-0.108803647	0.007758555	-0.117463995	0.034140433	-0.022867151	0.012052408	0.141359671	0.106538052	-0.041020871	-0.018134166	-0.062204145	0.107266298	-0.136610822	-0.260064402	0.07103116	-0.04322697	-0.158059214	-0.058572949	0.005434109	-0.033412881	0.021028367	-0.028859419	0.013656647	0.114530765	0.271129024
0.062741183	-0.107311164	0.176146783	0.037761963	0.100626012	0.019830258	0.225109047	-0.322053351	0.06115928	0.022792607	-0.154649946	-0.204152446	0.082272396	0.098195248	0.273319528	0.061280638	-0.004514706	-0.136778221	0.069214451	0.01594632	0.01038143	0.156899894	-0.066548617	-0.480537306	0.080429223	0.081924511	-0.035028513	-0.037968353	0.044531007	0.068571814	0.177777343	0.158719822
0.107095934	-0.013037901	0.294024165	-0.002872121	-0.025968969	-0.034534323	0.116120026	-0.038462019	-0.049090816	-0.158020928	-0.031816207	-0.01527339	-0.065955235	0.035361432	0.111294498	-0.113095671	-0.042705701	-0.007266661	0.068966124	-0.151623226	-0.279031654	0.230027173	-0.044421368	-0.099432457	-0.088912215	-0.074870079	-0.050708303	0.075477733	-0.036558017	-0.109335786	0.16587976	0.220878713
0.064855455	0.057943192	0.227996426	-0.06974974	0.214029181	-0.057347201	0.11694887	-0.040638899	-0.053223041	-0.177146412	-0.174494963	0.029492926	-0.035133872	0.220677463	0.085956693	-0.088248567	-0.044970795	0.05164977	0.089702779	-0.201753773	-0.047896602	-0.010531416	0.016104409	-0.047530204	-0.132327936	-0.033643924	-0.017985091	0.035690322	0.038208118	0.149813143	0.041544714	0.260725911
0.058015898	-0.14559521	0.198179835	-0.01005664	0.113992249	0.053953991	0.268853391	-0.059567592	0.035174393	-0.211907184	-0.19391361	0.071424697	-0.015347348	0.131224524	0.154527406	-0.119181786	0.013291833	-0.145077228	0.204920351	-0.213319271	-0.085778187	0.029567503	-0.101579594	-0.090516256	-0.084722121	-0.049727268	-0.04756669	0.311168549	0.005031372	0.062171298	0.120814553	0.191602367
0.072688121	0.018791519	0.28255554	-0.144823782	0.171274657	0.035628248	0.0733065	0.029185649	0.020942954	-0.067607456	-0.050955325	0.071953346	-4.73539E-06	0.201845101	-0.096215668	-0.035014726	0.022525317	0.025233768	0.076562152	-0.073497154	-0.17093954	0.037972875	0.00111471	0.056802671	-0.0448148	-0.010149995	0.005582466	0.179191233	-0.002121719	0.086307769	-0.006193317	0.280493081
0.035253556	-0.034067642	0.190408362	-0.143932465	0.212189112	0.113188543	0.069422209	-0.025015397	0.073210921	-0.13074433	-0.118642344	-0.005680718	-0.000683818	0.215880579	0.081513122	-0.089580776	0.086007933	-0.024117086	0.042236185	-0.130342142	-0.0365563	-0.075076803	-0.005260737	-0.054473015	-0.090077866	-0.044277879	0.036770039	0.251949551	0.022020657	0.151819465	0.097393963	0.224615377
0.095246141	0.109560881	0.284733462	-0.170070481	0.06046549	0.02500047	0.075213674	-0.072717703	0.016602813	-0.062124289	-0.390904906	-0.054257014	0.015633434	0.113666678	0.06033311	-0.01830816	0.020805917	0.121875707	0.024800202	-0.075722598	-0.266475551	0.144823223	0.044108156	-0.124165476	-0.046299623	0.012939297	0.020912614	0.153117344	-0.024373415	-0.031870333	0.116402987	0.246692985
0.035530804	-0.11714357	0.178084345	-0.133448371	0.088927481	0.136126936	0.027725783	0.020670954	0.08275668	-0.156335438	-0.067069566	0.027323117	-0.025624353	0.097059615	0.123320647	-0.12983191	0.098614862	-0.108059867	0.031500339	-0.142755012	-0.110531014	0.137086239	-0.047045249	0.012296415	-0.110648385	-0.087075937	0.02611968	0.219962075	-0.001804817	0.028123052	0.049593267	0.174745011
0.061761515	0.012689443	0.233933555	-0.105688339	0.103689226	0.064403424	0.141846825	-0.047099243	0.049328754	-0.111899474	0.083041495	0.026027226	0.021114051	0.129171732	0.084693885	-0.048674531	0.044167234	0.020967014	0.10141452	-0.124887104	-0.161208241	0.076527182	0.000169358	-0.057524616	-0.065335578	-0.000176032	0.014640383	0.262320409	-0.004299262	0.030089999	0.062501596	0.235657223
0.05527974	-0.190192935	0.195838169	-0.099459519	0.168578727	0.198954663	0.245609623	-0.112342026	0.162487677	-0.219317571	-0.120497392	0.011730716	0.058309905	0.17008682	0.105811386	-0.108872686	0.141858604	-0.188987578	0.165681856	-0.232863153	-0.042112435	0.024383027	-0.069722386	-0.165498848	-0.111412569	-0.017173369	0.038915192	0.157092799	0.032352339	0.114505404	0.143439385	0.213031131
0.069489966	0.005837336	0.280771385	-0.217019249	0.190626384	0.102280874	0.1575042	0.039609578	0.078459182	-0.05035662	-0.118014048	0.105650744	0.032710511	0.222813757	0.312318267	-0.020860178	0.075159285	0.019701242	0.142934856	-0.045327195	-0.228038752	-0.060134071	0.004345665	0.055106461	0.001192054	0.008964648	0.032173298	0.219881123	-0.001686607	0.092979771	0.050633322	0.306532764
0.04613763	0.030310753	0.214446567	-0.144577799	-0.027572377	0.073891889	0.205025638	0.108679584	0.059764602	0.025495994	-0.02976197	0.211987308	0.037688941	0.015380032	0.012242332	0.026522567	0.047498376	0.045069959	0.216877386	0.041998145	-0.285282664	0.101554928	0.000354941	0.180997627	0.08326348	0.034039769	0.012810757	0.077028938	-0.056480724	-0.115686529	-0.046820828	0.18186048
0.026092936	-0.173350791	0.169001516	-0.170636628	0.134175847	0.082033902	0.1290941	-0.057639967	0.052532821	-0.094209054	-0.143207748	-0.02726371	-0.018551128	0.141122115	0.091142333	-0.080912608	0.039939638	-0.179060516	0.071695013	-0.075979412	-0.099543857	-0.043522149	-0.098683503	-0.120408642	-0.02189211	-0.056023695	-0.029064094	0.223357791	0.001216177	0.079586308	0.1553806	0.187534581
0.062733839	-0.112272864	0.222484774	-0.104225775	0.166630952	0.144056132	0.097048394	-0.031188499	0.115485507	-0.141610677	-0.40023957	0.006138663	0.037736854	0.176835262	0.462924539	-0.073917759	0.104911123	-0.112598825	0.064107324	-0.156762877	-0.119570893	0.000961236	-0.03744532	-0.053849002	-0.103800151	-0.016625542	0.034314193	0.243944309	0.02422241	0.096748292	0.090539063	0.24176539
0.062279149	0.07527082	0.231535837	-0.110058945	0.076346618	-0.109632742	0.08015869	-0.069808295	-0.093117441	-0.166957224	0.082432076	-0.012951592	-0.049264327	0.113195254	-0.277819027	-0.080826419	-0.090803406	0.071324848	0.048570296	-0.196850796	-0.177505816	0.111851049	0.00359642	-0.084113398	-0.138827415	-0.033599599	-0.0492342	0.090495739	-0.027321692	0.008606345	0.030689072	0.206310742
0.073580534	-0.051349182	0.226130771	-0.057234494	0.135238289	0.110846605	0.015562369	0.080546385	0.077768152	0.052695565	-0.084864806	0.091320487	0.015679891	0.166902782	0.132264585	0.009504917	0.075870109	-0.041679342	0.0461411	0.076763835	-0.124506744	-0.0377178	-0.02692536	0.130990222	0.062118442	-0.005819689	0.018906289	0.226249014	0.005314889	0.077306128	-0.044999191	0.225516844
0.037733766	0.013128004	0.216190977	-0.19165396	0.128851983	-0.0169321	0.143902292	0.009079409	-0.01988521	-0.102259126	0.079222336	0.082658199	-0.019650204	0.14575294	0.242136833	-0.052862206	-0.026436741	0.018533345	0.126444658	-0.108208157	-0.191640741	0.00532683	-0.023146042	0.024022603	-0.049896814	-0.02017617	-0.032408587	0.317199103	-0.014112135	0.04116264	0.028462633	0.235070485
0.013389939	-0.264134826	0.186793346	-0.27013322	0.189196529	0.235067161	0.285666535	0.050860973	0.189424364	-0.231751013	0.101117382	0.200670502	0.058175441	0.184409519	0.297247027	-0.12534308	0.16856437	-0.265243511	0.267885273	-0.233318853	-0.106450405	0.082206256	-0.094086898	0.089057797	-0.102287301	-0.031874231	0.045171706	0.351519455	0.011015057	0.125743885	0.042125532	0.215868763
0.047786683	-0.04076924	0.139809489	-0.228347976	0.008979995	0.07432114	0.159385877	0.074840274	0.03559401	-0.046489131	-0.179278939	0.144690191	-0.018949319	0.029625821	0.370514725	-0.050623928	0.040923042	-0.029701657	0.160746163	-0.01975706	-0.173912512	0.031724434	-0.036503347	0.115182137	0.025810478	-0.036332856	-0.006546484	0.258798839	-0.005301772	-0.041536785	0.040409421	0.124396781
0.066195045	-0.109270958	0.299390986	-0.239186135	0.164317561	0.156054213	-0.007431483	0.077447341	0.118205267	0.036831716	-0.493047289	0.050508685	0.035212558	0.204993577	0.157366184	0.002779885	0.11338487	-0.110204516	0.012507959	0.053954059	-0.284649436	-0.011801747	-0.034032285	0.093388953	0.035990614	-0.003638596	0.039371913	0.362343036	-0.029936183	0.047569227	0.041723624	0.308552262
0.069491091	-0.119740066	0.282295932	-0.157127841	0.214397676	0.150714609	0.135706695	-0.042648886	0.126001029	-0.120844704	0.019756624	0.024248577	0.050570927	0.23902579	0.009380762	-0.056345126	0.11422621	-0.128724959	0.097461677	-0.131632409	-0.132321272	0.154850607	-0.027175711	-0.058715026	-0.07136624	-0.001878417	0.047314057	0.032185518	0.010338748	0.142075198	0.065848013	0.277296544
0.039448973	-0.059342678	0.242765329	-0.194457933	0.128355026	0.091382096	0.124116349	-0.011379226	0.075033436	-0.057404403	0.133004229	0.051032788	0.033572582	0.1482036	0.137351533	-0.022521466	0.058993514	-0.056353728	0.098719599	-0.061963097	-0.207007363	0.126950104	-0.033663172	0.000450004	-0.019783368	0.008062782	0.008088442	0.097521983	-0.018042652	0.043004392	0.037246087	0.251803433
0.030800802	-0.054593172	0.251562533	-0.20917314	0.227942381	-0.01210847	0.275669733	-0.149199895	-0.019796356	-0.384199729	-0.049389722	-0.014854804	-0.04304406	0.237499306	0.174579143	-0.194949691	-0.031684795	-0.045195339	0.178615414	-0.423334675	-0.147239732	0.033229884	-0.06965717	-0.246194991	-0.237717421	-0.076047247	-0.057756303	0.237126647	0.002077906	0.151085103	0.212164471	0.294319795
0.049334919	-0.05406199	0.153716499	-0.150546218	-0.023889162	0.060846517	0.046971919	-0.00726212	0.051887883	-0.006871512	-0.211898764	0.019337834	0.02476343	0.001076797	0.095704977	0.001181753	0.037141712	-0.063051892	0.035919517	-0.008520342	-0.157442815	0.170162105	-0.027494681	0.005807231	0.001092366	0.010761812	0.00260023	0.248933699	-0.018029787	-0.07885645	0.003044222	0.107686449
0.059184895	-0.138500583	0.225800555	-0.096164995	0.06041369	0.186542006	0.210178612	0.020420259	0.149338141	-0.057728806	0.020221006	0.099296092	0.057590343	0.096214692	-0.071730657	-0.03158054	0.130559821	-0.130015382	0.173242238	-0.042897086	-0.197723156	0.036334333	-0.057503553	0.015321066	0.021563486	0.005933205	0.034154764	0.109742256	-0.026847885	-0.010073813	0.104996622	0.208005518
0.040937837	-0.101460174	0.179161987	-0.225284296	0.075599676	0.190793798	0.150293076	0.070925483	0.155424256	-0.010375255	-0.115918678	0.130305496	0.065447822	0.083568239	0.168715803	-0.005249047	0.138647115	-0.087110481	0.147560624	0.006704475	-0.174155997	-0.036910929	-0.03819444	0.100421934	0.040425106	0.016952633	0.046203419	0.011330225	0.000790823	-0.009332325	0.03205587	0.190469208
0.017160577	-0.04535426	0.119081251	-0.112000394	0.152394369	0.108774261	0.126833346	0.00785256	0.085537787	-0.070726888	-0.116755364	0.060659692	0.029486165	0.147222142	-0.102877724	-0.038582263	0.082182515	-0.046551547	0.105355699	-0.06690388	-0.001287199	-0.084564814	-0.006326036	0.007412494	-0.024095503	-0.004241647	0.036018464	0.180986863	0.01919867	0.119528301	0.061990185	0.142876457
0.039794088	-0.050952686	0.235182652	-0.255438598	0.133726194	-0.030609885	0.296449223	0.044680066	-0.047409808	-0.332319761	-0.309221455	0.176186416	-0.075132053	0.145332946	0.255737868	-0.194229388	-0.044436578	-0.044206724	0.267225159	-0.337458442	-0.23417302	-0.039763457	-0.063410841	0.035388555	-0.171115776	-0.09914225	-0.059372533	0.297551677	-0.008964701	0.036803508	0.133779082	0.25650008
0.024360868	0.005061117	0.118264147	-0.127467993	0.167683999	-0.001109535	0.160433426	-0.120015348	-0.002475813	-0.245331045	-0.259647895	-0.018701124	-0.014297435	0.158458521	0.247021942	-0.119488056	-0.006000752	0.002631698	0.099949499	-0.27753613	0.067085687	0.118979188	-0.009474928	-0.15943773	-0.174970835	-0.037460331	-0.011422419	0.083926342	0.039136536	0.151138935	0.073436528	0.122098927
0.056084602	-0.04109008	0.252891212	-0.17725497	0.250179741	0.032405942	0.257986359	-0.077309577	0.028683267	-0.202667132	-0.085066507	0.055427027	0.006789302	0.258223863	0.131244385	-0.092786396	0.015263484	-0.048572906	0.191904913	-0.217279973	-0.101337058	-0.084824126	-0.025962879	-0.112118604	-0.095996012	-0.017565486	-0.008043973	0.305948398	0.028086245	0.164076156	0.116141111	0.298994558
0.059565854	-0.119287813	0.200182877	-0.092524082	0.060104018	0.167409787	0.136112957	-0.040656664	0.135928366	-0.101931774	0.009900932	0.022764725	0.051851101	0.081056139	0.211006354	-0.052941917	0.123546719	-0.119686735	0.095876664	-0.104588376	-0.156155658	0.122357766	-0.035655817	-0.05519008	-0.050297032	-0.002871811	0.04464468	0.100003932	-0.006338761	-0.003506614	0.076231308	0.179339076
0.058161091	-0.165074848	0.280029705	-0.186544375	0.054679898	0.168243525	0.232278522	0.026402062	0.106531001	-0.178094534	-0.095853654	0.103526568	-0.017328022	0.107838328	0.1538974	-0.14240776	0.11290812	-0.146248156	0.192950031	-0.143520717	-0.341985111	0.135677548	-0.080559214	-0.00752414	-0.045567604	-0.084775556	0.014313563	0.22396324	-0.059452438	-0.033433568	0.17317372	0.261993912
0.040824784	-0.061634704	0.199011037	-0.116930639	0.114693163	0.117065343	0.110339207	-0.00993901	0.095460064	-0.019696854	-0.135218669	0.031701159	0.041547648	0.127021511	0.180409796	-0.008036629	0.085747948	-0.064436954	0.081371962	-0.013637283	-0.123415641	0.002955835	-0.014439518	-0.016289428	0.014569852	0.011686855	0.033861093	0.188392666	-0.001691894	0.048571282	0.068214859	0.203067256
0.033351577	-0.348841476	0.169134461	0.001508895	0.12366978	0.2942597	0.132415323	0.034823962	0.254882145	0.058079946	-0.132333284	0.071356479	0.122398868	0.126893205	0.151102874	0.03761586	0.21020134	-0.365264277	0.107939747	0.075123068	-0.04706606	-0.064418048	-0.119498988	0.04282035	0.093141623	0.046201171	0.0577034	0.20725107	0.005133282	0.074208367	0.065282355	0.178967626
0.115890443	-0.146209789	0.381015504	-0.134274131	0.186374321	0.151286699	0.244873039	-0.025046034	0.109848858	-0.175640266	-0.189153708	0.102355635	0.019839765	0.244977438	0.284397939	-0.102689158	0.099738383	-0.138737752	0.200986761	-0.170615156	-0.29330351	0.143328881	-0.067937643	-0.021931205	-0.063309576	-0.0347657	0.014003897	0.20433455	-0.018397683	0.07151042	0.078464294	0.35899189
0.061285209	-0.043215663	0.246382314	-0.155460034	0.056529287	0.036397699	0.043826263	0.008368398	0.024411093	0.024927026	-0.033590058	0.009014174	-0.000961588	0.092679848	0.174646564	0.0021235	0.016883398	-0.0486745	0.028785419	0.039940652	-0.277643715	0.031758103	-0.029948152	-0.001355036	0.041658074	-0.007150291	-0.009824677	0.116209631	-0.032955292	-0.04437367	0.060211144	0.237337237
0.09302751	-0.103537807	0.277831449	-0.195816408	0.115909116	0.126064189	0.07502244	-0.051290203	0.092766682	-0.073980431	-0.09401678	-0.016100036	0.017768826	0.151683001	0.159491466	-0.053426117	0.085833463	-0.098751743	0.041259074	-0.068581627	-0.193939088	0.168564717	-0.04801507	-0.069870822	-0.035503462	-0.024330755	0.016669206	0.233240291	0.006646781	0.035003485	0.055519386	0.250099486
0.09783778	-0.064354455	0.310762962	-0.151692425	0.061987485	0.105324637	0.025865689	0.04451548	0.079046042	-0.000408689	-0.014773372	0.045054668	0.021374733	0.116224722	0.036234092	-0.010125967	0.073043542	-0.062468392	0.032788471	0.009607792	-0.325686881	0.042861091	-0.027639635	0.059266794	0.00995139	-0.005565981	0.019541858	0.1248032	-0.033730236	-0.056471939	0.02454208	0.279355409
