	WT	genotype	repID	centsize	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48
sam_3045_rep2a2_03	Sam	3045	rep2a2	4.309	0.052050287	-0.119868169	0.223850346	-0.030375382	0.233342565	0.023851305	0.131567193	0.097156598	-0.117302702	0.064317152	-0.195112169	0.050394845	-0.011593889	-0.056146591	0.000599034	-0.01566261	-0.082087589	0.001359849	-0.080258607	0.018796913	-0.14532695	0.021675309	-0.166895976	-0.011085223	-0.19497511	-0.021125004	-0.181967675	-0.072947078	-0.145875768	-0.108772107	-0.098283609	-0.128476838	-0.047458912	-0.132520571	0.001659943	-0.127892623	0.095071914	-0.111321472	0.144672416	-0.096218592	0.189229375	-0.070114023	0.234093263	-0.00580693	0.215317318	0.052608131	0.185350462	0.075313557	0.101719788	0.102663449	0.054814096	0.104543755	0.004892233	0.099579231	-0.056938575	0.087845159	-0.152221468	0.036900336	-0.194510276	0.025693755	0.025542886	-0.076414257	-0.054075833	-0.036453677	-0.104799879	-0.021860894	0.147621994	-0.022614943	0.072738005	-0.01621948	-0.044743743	-0.005968739	-0.137961005	0.004298712	0.173871983	0.030017482	0.11592525	0.032248914	0.050564987	0.031599966	-0.019627313	0.027176371	-0.11523523	0.019972774	0.096289355	0.080075255	0.043970958	0.06891866	-0.015752114	0.058200327	-0.073918573	0.044189208	-0.154295205	0.067397638	-0.003537482	-0.038929451
sam_3045_rep2a2_04	Sam	3045	rep2a2	4.314	0.048741549	-0.121389655	0.220281436	-0.034689879	0.233057433	0.031519819	0.136908952	0.098585973	-0.116153873	0.063224904	-0.194550916	0.05141407	-0.013219114	-0.056461034	-0.006987245	-0.01517613	-0.082850543	0.001446264	-0.080076115	0.018231899	-0.145729488	0.021352943	-0.16688087	-0.008334035	-0.194331575	-0.021363397	-0.179829866	-0.071673263	-0.145650779	-0.108469937	-0.097811941	-0.127060355	-0.047375623	-0.131553269	0.001791921	-0.128344994	0.095432662	-0.111819863	0.144520353	-0.095265755	0.188396561	-0.069057934	0.234209917	-0.005780645	0.218376345	0.055369565	0.187947747	0.079958572	0.101910956	0.103068411	0.055054294	0.102904747	0.005396258	0.097613862	-0.056307574	0.086495625	-0.15125816	0.035510459	-0.194473668	0.025772047	0.024350764	-0.077678339	-0.054038884	-0.036838338	-0.104318712	-0.020901949	0.147454631	-0.025162831	0.072743656	-0.01836597	-0.044757944	-0.006944891	-0.138990128	0.004345022	0.173974744	0.032101229	0.116084725	0.031672927	0.05080181	0.030232275	-0.01927338	0.025352659	-0.115059129	0.019473896	0.096583869	0.079750018	0.044306583	0.068289835	-0.015228984	0.056749468	-0.073411536	0.043177201	-0.153880803	0.066938309	-0.005880316	-0.038219537
sam_3045_rep2a2_05	Sam	3045	rep2a2	4.212	0.0467122	-0.124101503	0.219952139	-0.032813723	0.230804973	0.031277941	0.131863358	0.10187439	-0.111439566	0.066463207	-0.193255771	0.052814693	-0.017727502	-0.059062629	-0.004853123	-0.014875219	-0.077729216	2.10E-05	-0.074478676	0.019844257	-0.140666587	0.021599316	-0.166951079	-0.011231715	-0.195167551	-0.022022055	-0.178816907	-0.071152288	-0.146009525	-0.108973706	-0.098501131	-0.130068716	-0.047238434	-0.134841415	0.002289299	-0.131126283	0.096055597	-0.11341649	0.145101847	-0.096090435	0.18862424	-0.069040619	0.231941841	-0.005384503	0.217725108	0.05466781	0.188377461	0.080506685	0.102170544	0.105735977	0.055045384	0.105794548	0.005122634	0.100538949	-0.056799865	0.088859547	-0.151379094	0.036329016	-0.193960386	0.025236684	0.019667875	-0.082343179	-0.054913789	-0.039499147	-0.10475493	-0.023433993	0.147562459	-0.025029739	0.072906377	-0.017601074	-0.044516004	-0.006437291	-0.137794844	0.004052533	0.174043346	0.029173342	0.116147162	0.029663707	0.05089361	0.030638513	-0.019197167	0.026356197	-0.114827465	0.020491139	0.095806887	0.082232315	0.043880638	0.071025027	-0.015473372	0.058730428	-0.073365455	0.043840536	-0.153814322	0.06782502	-0.009063216	-0.037047084
sam_3045_rep2a2_06	Sam	3045	rep2a2	4.265	0.05379957	-0.121174627	0.21952635	-0.035372348	0.233370976	0.024335604	0.128922408	0.099929078	-0.118966786	0.063280125	-0.19516875	0.050465842	-0.013060728	-0.05731964	0.003375302	-0.015135084	-0.078426395	0.001408058	-0.075683771	0.019206135	-0.146609592	0.022037508	-0.167364983	-0.010661439	-0.195181911	-0.021619918	-0.180974758	-0.072555274	-0.145115649	-0.107760218	-0.097938337	-0.127125195	-0.047513433	-0.132005299	0.001729654	-0.128872674	0.095572184	-0.112812654	0.145087176	-0.096702627	0.189124547	-0.069890416	0.232954387	-0.005439098	0.216587369	0.054068482	0.18642376	0.077639162	0.101715689	0.104369126	0.054617274	0.105694334	0.004606961	0.100449747	-0.057307266	0.088468036	-0.151892523	0.035868952	-0.195173436	0.025122829	0.02280783	-0.079157747	-0.053807032	-0.035953601	-0.104639064	-0.020890886	0.14713893	-0.026419687	0.072529468	-0.018360164	-0.044771776	-0.005739758	-0.136532379	0.00331157	0.173767024	0.029467671	0.115845063	0.031758789	0.050484805	0.031550312	-0.019673131	0.026660388	-0.115329517	0.020350252	0.095323213	0.082601261	0.043503348	0.070704461	-0.016112909	0.059315039	-0.074225852	0.04479474	-0.154432656	0.067445739	-0.002910656	-0.039334888
sam_3045_rep2a2_07	Sam	3045	rep2a2	4.466	0.052220814	-0.118920945	0.224557591	-0.03083731	0.231740052	0.025166939	0.137286862	0.094915794	-0.120070677	0.062789225	-0.1959486	0.050581821	-0.009348586	-0.059481775	0.004295663	-0.015295437	-0.081215863	0.000953908	-0.078530464	0.019506227	-0.146549947	0.022564769	-0.168902842	-0.010065037	-0.194954379	-0.020978952	-0.181642363	-0.072685852	-0.146049184	-0.108942068	-0.098040797	-0.127358853	-0.047529949	-0.131262454	0.00155429	-0.127379796	0.094657398	-0.109475978	0.143571877	-0.093698285	0.188178886	-0.069049391	0.234933964	-0.005827169	0.213741216	0.051006652	0.18445576	0.073979854	0.101681273	0.102299516	0.054820181	0.104348865	0.004895851	0.099486373	-0.056966116	0.087816974	-0.151766633	0.035880269	-0.196225684	0.024896407	0.02368178	-0.078212121	-0.054359102	-0.037195079	-0.104954788	-0.022365542	0.147585822	-0.023232315	0.072705131	-0.016744859	-0.044926408	-0.006333185	-0.138156898	0.003947675	0.173961187	0.030904631	0.115945901	0.033036626	0.050534125	0.032166325	-0.019675056	0.027356697	-0.115273934	0.020674456	0.096315195	0.080256156	0.043779915	0.069902157	-0.015889998	0.058757927	-0.074017251	0.044406909	-0.154268563	0.067189009	-0.001836652	-0.039449754
sam_3045_rep2a2_08	Sam	3045	rep2a2	4.307	0.049630427	-0.120494605	0.220021909	-0.033371139	0.233315614	0.027957786	0.135402066	0.098231246	-0.11962315	0.063045602	-0.193420851	0.051666029	-0.013908353	-0.056678625	0.001816573	-0.016357141	-0.0823923	0.001365603	-0.080150002	0.017308409	-0.143551858	0.021964076	-0.168531009	-0.009488652	-0.194061501	-0.021914505	-0.182910032	-0.073239892	-0.145792299	-0.108435987	-0.098516037	-0.129026742	-0.047474827	-0.132976702	0.00170609	-0.128310226	0.095063492	-0.111108698	0.144271483	-0.09512919	0.188031493	-0.068774406	0.23322188	-0.005738716	0.217376172	0.054351106	0.186896698	0.07792972	0.101941212	0.103646554	0.054945758	0.104261352	0.005219511	0.098421872	-0.056372885	0.086536577	-0.152863645	0.038602974	-0.192599829	0.026178678	0.022781122	-0.079099837	-0.053871362	-0.036155511	-0.104464083	-0.020605935	0.14745511	-0.024582692	0.072720936	-0.017520423	-0.044834281	-0.006680376	-0.137033472	0.004067088	0.174074673	0.032611585	0.116005302	0.033636248	0.050666985	0.031624165	-0.01936371	0.025866889	-0.11512332	0.019649415	0.096486549	0.079877223	0.044220302	0.068409059	-0.015384956	0.057168238	-0.073497767	0.043224885	-0.15398057	0.067016694	-0.003549263	-0.038929073
sam_3045_rep2a2_09	Sam	3045	rep2a2	4.358	0.058511584	-0.117306684	0.218110763	-0.036730538	0.229179767	0.027541432	0.14328753	0.094231145	-0.120824405	0.063796803	-0.195896359	0.050979069	-0.008961134	-0.058005194	0.005806754	-0.015141271	-0.081071264	0.001450764	-0.078604752	0.01980858	-0.148670712	0.021403554	-0.170201419	-0.010774952	-0.196418448	-0.024188458	-0.182341614	-0.07324454	-0.145758696	-0.108614139	-0.097997833	-0.127492089	-0.047469964	-0.129803494	0.001365559	-0.125586494	0.094923135	-0.110622351	0.144412334	-0.095426757	0.188527675	-0.069280214	0.231950644	-0.005232306	0.213785982	0.051449376	0.184813132	0.075143156	0.101647647	0.103074396	0.054703588	0.105002737	0.004682805	0.100550066	-0.057543471	0.089543383	-0.152445251	0.037074434	-0.196092961	0.022678505	0.025533435	-0.07594749	-0.054252439	-0.036778018	-0.104922899	-0.022052097	0.147166961	-0.025427784	0.072631844	-0.016941948	-0.044766824	-0.005358189	-0.137912384	0.00370339	0.173796588	0.030192784	0.115848516	0.0317771	0.050471747	0.032258288	-0.019782011	0.027965282	-0.1153646	0.020224319	0.096512987	0.0792147	0.043735326	0.069734696	-0.016032485	0.059148861	-0.074247828	0.04504565	-0.154369289	0.067294739	0.000542739	-0.040332204
sam_3045_rep2a2_11	Sam	3045	rep2a2	4.3	0.049978459	-0.121132231	0.220921633	-0.032491806	0.232155749	0.027313429	0.133709699	0.099288914	-0.117741945	0.064126478	-0.194010171	0.051998814	-0.012490331	-0.058168504	-0.002391091	-0.0150745	-0.079610723	-0.000591135	-0.075644075	0.018174509	-0.144843466	0.021656175	-0.169026818	-0.011373668	-0.193650541	-0.022354885	-0.181682842	-0.072751878	-0.145513162	-0.10833719	-0.097878052	-0.127214278	-0.047397783	-0.131418483	0.001738797	-0.128135309	0.095466728	-0.112171371	0.144868404	-0.09603774	0.18874757	-0.069292849	0.232805454	-0.005455743	0.216662797	0.053926462	0.187030145	0.078403336	0.101898535	0.104046137	0.05488374	0.104563844	0.005055095	0.09924865	-0.056809355	0.08786299	-0.152061207	0.036894099	-0.194510692	0.026074725	0.023384329	-0.078572269	-0.054402864	-0.037657729	-0.104710994	-0.021908402	0.147467422	-0.024945983	0.072754499	-0.017419	-0.044901969	-0.006893835	-0.138136448	0.00368943	0.173974056	0.030883415	0.116025269	0.03152081	0.050749477	0.030027586	-0.01929528	0.024786328	-0.115131433	0.019785921	0.096299981	0.080412879	0.04393359	0.069710465	-0.015731679	0.058682765	-0.073931509	0.044693479	-0.154534768	0.070119257	-0.004472229	-0.038492112
sam_3045_rep2a2_12	Sam	3045	rep2a2	4.389	0.053640234	-0.119104066	0.22143715	-0.032839676	0.232627483	0.021230376	0.13624249	0.097402141	-0.117638777	0.064673151	-0.195655262	0.05084198	-0.010203254	-0.05637135	0.001847065	-0.015163149	-0.080745726	0.001568169	-0.07838315	0.018538458	-0.146525954	0.021209108	-0.17033369	-0.00876018	-0.1953181	-0.021944279	-0.183412414	-0.073858729	-0.145354004	-0.108124901	-0.097856146	-0.126816655	-0.047469516	-0.131036549	0.001587763	-0.127233211	0.094977758	-0.110618388	0.144380393	-0.095347836	0.188843494	-0.069569039	0.23285795	-0.005393029	0.214818366	0.052576759	0.185665918	0.076342729	0.10172722	0.103713651	0.05469863	0.105011627	0.004770327	0.099824581	-0.057094038	0.088099363	-0.151633607	0.035619679	-0.195514575	0.020476451	0.025977119	-0.075869718	-0.054024181	-0.036168274	-0.104832706	-0.021945733	0.147397344	-0.024606941	0.0726392	-0.017410096	-0.044657859	-0.005225052	-0.13777016	0.00410991	0.173801134	0.029544252	0.115895112	0.032632698	0.05050528	0.031982045	-0.01964844	0.026912563	-0.115332562	0.019612834	0.096112555	0.080643333	0.043783577	0.06961977	-0.015894501	0.058581922	-0.07413614	0.044701747	-0.154349171	0.067125941	-0.002449631	-0.03918839
sam_3045_rep2a2_13	Sam	3045	rep2a2	4.202	0.051299633	-0.120908461	0.220445874	-0.035662933	0.233716731	0.021532913	0.132672429	0.100066338	-0.118405265	0.062315012	-0.192676852	0.051838042	-0.01355798	-0.054211276	-0.000375334	-0.013434056	-0.080049765	0.000265172	-0.078147804	0.01879074	-0.146373913	0.022367117	-0.16886834	-0.010919529	-0.195901483	-0.02477772	-0.181287286	-0.072771018	-0.145454475	-0.108377852	-0.097975208	-0.127781222	-0.047357513	-0.132062546	0.001835615	-0.128455433	0.095469386	-0.111965046	0.144859546	-0.09600327	0.189171672	-0.069870519	0.233770444	-0.005490752	0.215874094	0.053565554	0.186588017	0.077973785	0.101826921	0.10504172	0.054671368	0.105703566	0.004769356	0.099962336	-0.056990293	0.087795425	-0.151411473	0.035271293	-0.193915107	0.022419963	0.02494345	-0.077070365	-0.053501679	-0.035058366	-0.10453677	-0.020607264	0.147406491	-0.024402651	0.072788804	-0.016164163	-0.044617266	-0.004660541	-0.137355797	0.003729325	0.173730041	0.028214688	0.115905143	0.031184172	0.050574869	0.031663169	-0.019621689	0.027287564	-0.115191284	0.020304684	0.095812578	0.081564432	0.043668849	0.070443429	-0.015884594	0.058806054	-0.073827482	0.043848705	-0.154186092	0.067305502	-0.004330572	-0.038605719
sam_3045_rep2a2_14	Sam	3045	rep2a2	4.285	0.04828989	-0.121978066	0.221789665	-0.029989649	0.234058403	0.025358355	0.132980722	0.098987068	-0.115971274	0.063409966	-0.191702935	0.051126439	-0.015455771	-0.058104901	-0.001440884	-0.015942258	-0.084335351	0.001562712	-0.081411575	0.01753636	-0.144134653	0.022526447	-0.168439141	-0.009175856	-0.193569905	-0.020369845	-0.180236174	-0.071888591	-0.145653939	-0.108454684	-0.098243449	-0.128864193	-0.047295439	-0.132642346	0.001911361	-0.128840527	0.095674842	-0.112700088	0.145084866	-0.096265398	0.188550309	-0.068935032	0.232889026	-0.005582988	0.217706551	0.05456342	0.187106654	0.078077386	0.102107664	0.10393374	0.055075691	0.104824947	0.0052466	0.099216207	-0.056381446	0.087074552	-0.15138667	0.0360006	-0.192672974	0.024703961	0.021214529	-0.080846842	-0.054144683	-0.037418026	-0.10435124	-0.021205486	0.147782482	-0.023275263	0.07293096	-0.016952948	-0.044849767	-0.007643608	-0.137184731	0.004296111	0.174203425	0.031339052	0.116183317	0.033363442	0.050812778	0.03200005	-0.019294189	0.026798252	-0.114909146	0.019905931	0.096403493	0.080603923	0.04407367	0.069909619	-0.015405081	0.058064693	-0.073325565	0.043213368	-0.153747361	0.066479192	-0.006533557	-0.037799196
sam_3045_rep2a2_15	Sam	3045	rep2a2	4.329	0.055749522	-0.120817026	0.218610957	-0.037516967	0.230642989	0.026833231	0.136019507	0.098498128	-0.117409564	0.063316511	-0.193047505	0.051206386	-0.013023527	-0.056868079	-0.00042725	-0.014265149	-0.082754753	0.0029566	-0.080481064	0.019144668	-0.147203611	0.021377706	-0.165864072	-0.011232764	-0.193376052	-0.022937706	-0.180739685	-0.072418793	-0.145852524	-0.108950633	-0.098266802	-0.129077811	-0.047332668	-0.132868302	0.001891515	-0.129049689	0.095599157	-0.112909964	0.145351844	-0.097440308	0.189871248	-0.070847008	0.231786079	-0.00525011	0.215523751	0.053103748	0.186103461	0.077118716	0.101851746	0.10486963	0.054674897	0.106308257	0.004623888	0.100969453	-0.057229872	0.088644884	-0.151825594	0.036201966	-0.193162619	0.025239214	0.023955231	-0.077942454	-0.054069567	-0.036776949	-0.104752034	-0.022248352	0.147235032	-0.024909182	0.072709429	-0.01676303	-0.044469018	-0.00507652	-0.13732312	0.004161321	0.173834328	0.031003222	0.115886535	0.032746329	0.050535522	0.032175166	-0.019573037	0.026964307	-0.115157031	0.020066579	0.096035944	0.080775948	0.043678711	0.070281455	-0.015975765	0.059243296	-0.073790143	0.043865003	-0.154192161	0.067578704	-0.004872255	-0.038483633
sam_3045_rep2a2_16	Sam	3045	rep2a2	4.227	0.049408626	-0.124232395	0.219021857	-0.03237001	0.231579489	0.023406213	0.13025069	0.103068587	-0.115531109	0.067049739	-0.193066493	0.051957776	-0.016264958	-0.057523891	-0.004676338	-0.016547173	-0.078040473	0.000329105	-0.074847684	0.019034617	-0.143473778	0.022100814	-0.166488171	-0.009387232	-0.192181604	-0.023633481	-0.180884781	-0.072723804	-0.144801857	-0.107871118	-0.097895111	-0.128290503	-0.047205628	-0.1337422	0.0022493	-0.130852815	0.096477341	-0.115122625	0.146481261	-0.09855912	0.189822903	-0.069803605	0.230184488	-0.004617913	0.217278581	0.054736593	0.187907857	0.080253958	0.102020952	0.107231796	0.054651592	0.107712341	0.004581321	0.10179414	-0.057278946	0.089388965	-0.151469946	0.035746725	-0.192738976	0.023977681	0.021548154	-0.08057736	-0.054301576	-0.03802	-0.104445517	-0.022114606	0.147460888	-0.025735106	0.072816036	-0.018096315	-0.044581384	-0.006764332	-0.136015589	0.003803403	0.173842741	0.028392837	0.11601776	0.03030163	0.050787193	0.029628549	-0.019298171	0.02533986	-0.114953728	0.020615512	0.094966568	0.083929981	0.043503263	0.07169729	-0.01601092	0.05998408	-0.073920892	0.044764499	-0.154258939	0.06779246	-0.008226292	-0.03745355
sam_3045_rep2a2_17	Sam	3045	rep2a2	4.308	0.051311996	-0.120133985	0.21859829	-0.03731179	0.232409632	0.026875776	0.137099943	0.099611009	-0.114764275	0.065384912	-0.192299692	0.050309217	-0.012579257	-0.058291057	-0.001991418	-0.015914577	-0.082648294	0.001328247	-0.08081231	0.018139545	-0.143721949	0.020873271	-0.165928077	-0.007739284	-0.195040211	-0.021244805	-0.18310446	-0.073550363	-0.146440976	-0.110060974	-0.097718591	-0.12710234	-0.047333366	-0.132082131	0.001898106	-0.128482217	0.09505883	-0.110412331	0.144117642	-0.094582591	0.188355021	-0.069162234	0.233405433	-0.005563839	0.216346479	0.053724074	0.186788655	0.078116549	0.102055835	0.105909172	0.054751391	0.106627363	0.004845218	0.100375229	-0.056652724	0.087494133	-0.151730743	0.036483491	-0.193302069	0.02413917	0.023428704	-0.078484165	-0.054645125	-0.038402231	-0.1049762	-0.023801319	0.14708308	-0.026807627	0.072690968	-0.018127434	-0.044763419	-0.00693542	-0.1377111	0.00330555	0.173898262	0.030544374	0.115985045	0.032130241	0.050666238	0.031887668	-0.019463267	0.027267513	-0.115051995	0.019091651	0.095693617	0.082373187	0.043659098	0.071066976	-0.015817749	0.059254687	-0.073703657	0.044194139	-0.153865387	0.066230747	-0.004081173	-0.038545177
sam_3045_rep2a2_18	Sam	3045	rep2a2	4.26	0.052331324	-0.121763704	0.221648055	-0.03291787	0.231429227	0.028223164	0.134022638	0.097961398	-0.115304015	0.065308508	-0.193005433	0.051141243	-0.012078142	-0.057034094	0.002094207	-0.015980417	-0.082147174	0.000793223	-0.078762725	0.018488424	-0.146498483	0.022480767	-0.167837342	-0.008612153	-0.194984991	-0.020178379	-0.182519385	-0.073102912	-0.146384474	-0.109380426	-0.098335575	-0.128251752	-0.047670698	-0.132816667	0.001688933	-0.12986371	0.095135057	-0.11173619	0.144302324	-0.095747543	0.188850054	-0.070057677	0.232861141	-0.005710734	0.215971786	0.053284034	0.186077655	0.076911513	0.101681772	0.103488051	0.054694841	0.104654151	0.004829942	0.099399	-0.056904194	0.08755457	-0.151447377	0.035355938	-0.194300204	0.024791999	0.024459182	-0.077344745	-0.054230566	-0.036720553	-0.104709297	-0.021495299	0.147350928	-0.023525913	0.072545934	-0.017247018	-0.045044308	-0.006903933	-0.137898362	0.004085592	0.17376059	0.031814683	0.115779107	0.032905904	0.050447325	0.031653369	-0.019653932	0.026623949	-0.115237237	0.020280972	0.096404224	0.079269998	0.043925304	0.06851039	-0.01594874	0.058751435	-0.074170939	0.044893873	-0.154242246	0.066979517	-0.002975709	-0.039213974
sam_3045_rep2a2_19	Sam	3045	rep2a2	4.236	0.04918588	-0.1199659	0.22010127	-0.035076535	0.232307267	0.027152733	0.13732825	0.097918503	-0.117884973	0.063140652	-0.195332492	0.049495324	-0.013847737	-0.056136047	0.002798988	-0.016128318	-0.078777162	0.001504064	-0.076524736	0.019323275	-0.148103963	0.021216496	-0.167650894	-0.00995592	-0.194554242	-0.02251604	-0.179419501	-0.071386483	-0.14693824	-0.109813196	-0.098657874	-0.130016372	-0.047481485	-0.131786498	0.001496306	-0.127198727	0.095010271	-0.111201926	0.144470307	-0.095711326	0.188793238	-0.069723657	0.233288884	-0.0056316	0.216229243	0.053504441	0.186345042	0.077275454	0.101859141	0.104319587	0.054733497	0.105299467	0.004853774	0.099505907	-0.05674824	0.087062345	-0.15182669	0.036014761	-0.195064248	0.024671202	0.023151687	-0.078714837	-0.053934782	-0.036011738	-0.104642323	-0.020762216	0.147413615	-0.024193471	0.072654932	-0.017195862	-0.044716171	-0.005639892	-0.136913274	0.004214336	0.173891896	0.030581989	0.115917197	0.03198648	0.05053986	0.03160354	-0.019631485	0.026737447	-0.115355673	0.020089935	0.095980569	0.081257452	0.043725874	0.07012174	-0.015829527	0.058447823	-0.073919629	0.044037892	-0.154317127	0.067147441	-0.004004518	-0.038863725
sam_3045_rep2a2_20	Sam	3045	rep2a2	4.298	0.052745821	-0.121642148	0.218417659	-0.035659743	0.23179942	0.026458015	0.136443105	0.099383758	-0.117053729	0.064139797	-0.194545504	0.049930729	-0.012476112	-0.058935299	6.17E-07	-0.016123335	-0.07945241	0.0002799	-0.076477349	0.019347827	-0.149074136	0.023260114	-0.166418558	-0.009961382	-0.194165113	-0.024232504	-0.180016633	-0.072104919	-0.144789275	-0.107493375	-0.097883403	-0.12741476	-0.047404271	-0.133245092	0.002066115	-0.130033876	0.095600865	-0.111789717	0.144319514	-0.094525136	0.187831066	-0.068189603	0.232740963	-0.005250841	0.215941719	0.053589227	0.186811731	0.078411124	0.101821087	0.105033183	0.05466881	0.105702933	0.004704146	0.100442629	-0.057295657	0.088798614	-0.15191559	0.036180071	-0.194416999	0.024866028	0.02201153	-0.080054022	-0.054046744	-0.036930148	-0.104573666	-0.021529569	0.147180027	-0.026546814	0.072668008	-0.018040807	-0.044747358	-0.006298566	-0.137579771	0.004357437	0.17381645	0.028976847	0.115899256	0.030757695	0.050575661	0.031644834	-0.019599153	0.027067365	-0.115118032	0.021162745	0.095762667	0.081863918	0.0435192	0.0711241	-0.016029036	0.059422135	-0.074227524	0.045283007	-0.154341766	0.067326496	-0.003697645	-0.038808871
sam_3045_rep2a2_21	Sam	3045	rep2a2	4.151	0.057431177	-0.119350201	0.218499364	-0.038967364	0.23102701	0.02465315	0.135207949	0.098942899	-0.120096724	0.063066209	-0.192969818	0.051215689	-0.013835775	-0.056571598	-0.001017653	-0.01441483	-0.084027112	0.001382054	-0.081861972	0.019759451	-0.141818244	0.022343705	-0.167839576	-0.011280575	-0.192656924	-0.02552736	-0.182535264	-0.073703542	-0.145611158	-0.109361271	-0.097589062	-0.127891015	-0.0469908	-0.132213042	0.002149318	-0.128090773	0.095642557	-0.11182004	0.145371728	-0.096811644	0.190111025	-0.070768019	0.232425673	-0.005029854	0.214764538	0.052641087	0.185838446	0.07674006	0.102006504	0.105394044	0.054787245	0.107193549	0.004592256	0.102251132	-0.057622574	0.090307866	-0.151527196	0.035956941	-0.192856737	0.023472605	0.024990336	-0.076931952	-0.054199997	-0.037832339	-0.104356763	-0.021758732	0.147129143	-0.026740852	0.072860229	-0.017402729	-0.044511008	-0.006027809	-0.136969252	0.003992324	0.173889778	0.029312904	0.116033755	0.031800974	0.050718897	0.032428125	-0.019550015	0.028761609	-0.114886546	0.020747573	0.09632336	0.080380563	0.043800932	0.070547964	-0.016073391	0.060555893	-0.074072638	0.045420516	-0.153966164	0.067166253	-0.006158857	-0.037939599
sam_3045_rep2a2_22	Sam	3045	rep2a2	4.314	0.050794966	-0.121815923	0.218140573	-0.036353909	0.232564263	0.025617082	0.135847662	0.099722299	-0.118408985	0.06441841	-0.194421404	0.050591487	-0.013428621	-0.057372433	0.00143568	-0.015919147	-0.082992815	0.001285802	-0.079685044	0.019183412	-0.14437723	0.021134077	-0.166456871	-0.010007766	-0.192872526	-0.023467062	-0.181233893	-0.072629213	-0.144884721	-0.107541403	-0.097858201	-0.127294667	-0.047371254	-0.13245238	0.001935366	-0.129291391	0.095640226	-0.112333056	0.144693316	-0.095437099	0.188135157	-0.068640503	0.233088908	-0.005441661	0.216041605	0.053507509	0.18658345	0.077809702	0.102049297	0.10596153	0.054728223	0.10719883	0.004622038	0.101610415	-0.057263749	0.089201342	-0.15129571	0.035445679	-0.193860753	0.023783685	0.022914801	-0.079046843	-0.054204004	-0.037249162	-0.10464131	-0.022069528	0.14730605	-0.025282002	0.072751441	-0.017377607	-0.04478496	-0.006721567	-0.137179788	0.003957478	0.173831157	0.02876372	0.115945579	0.030812306	0.05064316	0.031777514	-0.019539632	0.027472826	-0.115112953	0.019918707	0.095787024	0.081916179	0.043740136	0.070504678	-0.01580641	0.058965645	-0.073872371	0.044499034	-0.154188798	0.067565968	-0.003478079	-0.038880994
sam_3045_rep2a2_23	Sam	3045	rep2a2	4.227	0.049554701	-0.119485753	0.216537479	-0.036698438	0.234977615	0.020564955	0.140793174	0.098960559	-0.119322275	0.062098685	-0.194418519	0.049350678	-0.014943094	-0.056175519	-0.002485911	-0.01398205	-0.081830097	-0.000237202	-0.079037203	0.017902984	-0.143712334	0.021256458	-0.166371469	-0.012581232	-0.193766505	-0.021550679	-0.18222255	-0.072990735	-0.144670987	-0.107116896	-0.097546804	-0.126107132	-0.047260717	-0.131864598	0.001859884	-0.127140945	0.095255303	-0.110567709	0.144432769	-0.094504779	0.187597343	-0.067674889	0.232840517	-0.005272851	0.217591396	0.054599685	0.187475345	0.078792467	0.102417812	0.106288425	0.05501892	0.10749381	0.004859302	0.101934481	-0.057093268	0.089383356	-0.150904302	0.035194452	-0.194168828	0.022198258	0.023062304	-0.07897291	-0.054105033	-0.037051764	-0.104859041	-0.022996531	0.147597244	-0.024770587	0.07307574	-0.01579267	-0.044820749	-0.007102576	-0.138034747	0.002906914	0.174142378	0.029142644	0.116261103	0.031841406	0.050938339	0.030821089	-0.019150381	0.025722759	-0.114983197	0.019487807	0.096443238	0.081097039	0.043956842	0.070978226	-0.015740609	0.059795505	-0.073291038	0.04335912	-0.153816052	0.066717067	-0.008133038	-0.037250384
